candidate_id,name,party,municipality,priority_number,priority_title,priority_description,priority_full_text
4616,Peter Kristiansen,F,Frederiksberg Kommune,2,Mennesker før biler,"Frederiksberg er en geografisk lille kommune og har landets højeste befolkning per kvadratkilometer. Når vi skal skaffe plads til flere grønne arealer, mere plads til at børnene kan lege og vi, der er mere voksne, kan nyde en kop kaffe på en fortovscafe. Og når vi skal skaffe plads til gående og cyklister – ja, så er det pladsen til biler som må holde for.","Mennesker før biler : Frederiksberg er en geografisk lille kommune og har landets højeste befolkning per kvadratkilometer. Når vi skal skaffe plads til flere grønne arealer, mere plads til at børnene kan lege og vi, der er mere voksne, kan nyde en kop kaffe på en fortovscafe. Og når vi skal skaffe plads til gående og cyklister – ja, så er det pladsen til biler som må holde for."
4616,Peter Kristiansen,F,Frederiksberg Kommune,3,Digitalisering der er til at forstå,"For de fleste af os er digitaliseringen en udstrakt fordel, den gør det enkelt at klare skattepapirerne, banken og andet hvor og hvornår det passer os bedst. Men vi skal også kunne være trygge ved at systemet også virker i en krisesituation. Det er nødvendigt at Frederiksberg Kommune går hurtigt videre med at sikre ’digital suverænitet’, hvor der sikres uafhængighed af de teknologiske giganter.","Digitalisering der er til at forstå : For de fleste af os er digitaliseringen en udstrakt fordel, den gør det enkelt at klare skattepapirerne, banken og andet hvor og hvornår det passer os bedst. Men vi skal også kunne være trygge ved at systemet også virker i en krisesituation. Det er nødvendigt at Frederiksberg Kommune går hurtigt videre med at sikre ’digital suverænitet’, hvor der sikres uafhængighed af de teknologiske giganter."
8099,Julius Lundsteen,F,Frederiksberg Kommune,1,Stærke fællesskaber for unge,"Jeg kæmper for bedre fællesskaber for unge, hvor alle kan deltage og føle sig inkluderet. Det handler om fritidstilbud, ungdomsklubber og aktiviteter, der styrker venskaber, trivsel og engagement, så Frederiksberg bliver et sted, hvor unge kan vokse og udvikle sig sammen.","Stærke fællesskaber for unge : Jeg kæmper for bedre fællesskaber for unge, hvor alle kan deltage og føle sig inkluderet. Det handler om fritidstilbud, ungdomsklubber og aktiviteter, der styrker venskaber, trivsel og engagement, så Frederiksberg bliver et sted, hvor unge kan vokse og udvikle sig sammen."
8099,Julius Lundsteen,F,Frederiksberg Kommune,2,Flere studieboliger,"Jeg vil skabe flere studieboliger, så unge kan bo trygt og centralt, mens de læser. Flere overkommelige boliger giver frihed, sikkerhed og mulighed for at blive en del af byens fællesskab uden at presses af høje huslejer.","Flere studieboliger : Jeg vil skabe flere studieboliger, så unge kan bo trygt og centralt, mens de læser. Flere overkommelige boliger giver frihed, sikkerhed og mulighed for at blive en del af byens fællesskab uden at presses af høje huslejer."
8099,Julius Lundsteen,F,Frederiksberg Kommune,3,At gøre Frederiksberg til en forgangskommune i klimakampen,"Jeg vil gøre Frederiksberg til en by, der går forrest i klimakampen. Flere cykelstier, grønne områder og vedvarende energiløsninger skal reducere CO₂, skabe sundere miljøer og vise, at lokal handling gør en global forskel - for det gør det.","At gøre Frederiksberg til en forgangskommune i klimakampen : Jeg vil gøre Frederiksberg til en by, der går forrest i klimakampen. Flere cykelstier, grønne områder og vedvarende energiløsninger skal reducere CO₂, skabe sundere miljøer og vise, at lokal handling gør en global forskel - for det gør det."
9130,Carsten Nørballe,F,Frederiksberg Kommune,1,Enhver svækkelse af FOLKESKOLEN vil gå ud over samfundets sammenhængskraft,"Som tidligere lærer her på Frederiksberg ved jeg, hvor vigtigt det er, at klasselæreren har tid til at arbejde for et stærkt klassefællesskab og tryghed for eleverne. Det er vigtigt, at der er lærerressourcer nok til, at kommunens elever modtager fagligt kvalificeret undervisning. Det går hånd i hånd med børneløftet. 
At være lærer er mere end at være lønmodtager; det er en profession.","Enhver svækkelse af FOLKESKOLEN vil gå ud over samfundets sammenhængskraft : Som tidligere lærer her på Frederiksberg ved jeg, hvor vigtigt det er, at klasselæreren har tid til at arbejde for et stærkt klassefællesskab og tryghed for eleverne. Det er vigtigt, at der er lærerressourcer nok til, at kommunens elever modtager fagligt kvalificeret undervisning. Det går hånd i hånd med børneløftet. 
At være lærer er mere end at være lønmodtager; det er en profession."
9130,Carsten Nørballe,F,Frederiksberg Kommune,2,Vi skal også FOREBYGGE for at forkorte skranteårene,"Vi har forholdsvis mange ældre borgere demografisk set. Antallet af borgere med demens falder procentuelt, men stiger nominelt.
Om 5 år har vi formodentlig 2000 flere borgere med kroniske sygdomme.
Vi skal lykkes med en gedigen forebyggelsesplan og dermed øge borgernes livskvalitet. Så vil der være økonomi til ikke at forringe de mest sårbare ældres pleje- og omsorgsbehov. Det er målet.","Vi skal også FOREBYGGE for at forkorte skranteårene : Vi har forholdsvis mange ældre borgere demografisk set. Antallet af borgere med demens falder procentuelt, men stiger nominelt.
Om 5 år har vi formodentlig 2000 flere borgere med kroniske sygdomme.
Vi skal lykkes med en gedigen forebyggelsesplan og dermed øge borgernes livskvalitet. Så vil der være økonomi til ikke at forringe de mest sårbare ældres pleje- og omsorgsbehov. Det er målet."
9130,Carsten Nørballe,F,Frederiksberg Kommune,3,"KULTUR skal give borgeren opmuntring, modstand og inspiration","Mulighederne for at opleve og dyrke kunst og kultur skal nå langt bredere ud end i dag. Det er vigtigt, at vi støtter lokalt og det frivilligt foreningsliv, der er hjørnestenen i vores fælles kultur- og idrætsliv.
Jeg ser for mig det aktive medborgerskab, hvor borgerne er indstillet på at give en hånd med til fællesskabet.
Derfor skal det frivillige foreningsliv understøttes og styrkes kommunalt.","KULTUR skal give borgeren opmuntring, modstand og inspiration : Mulighederne for at opleve og dyrke kunst og kultur skal nå langt bredere ud end i dag. Det er vigtigt, at vi støtter lokalt og det frivilligt foreningsliv, der er hjørnestenen i vores fælles kultur- og idrætsliv.
Jeg ser for mig det aktive medborgerskab, hvor borgerne er indstillet på at give en hånd med til fællesskabet.
Derfor skal det frivillige foreningsliv understøttes og styrkes kommunalt."
9132,Nina Wendt,F,Frederiksberg Kommune,1,børn og unge,"Vi har en fantastisk by, fyldt med fantastiske børn og medarbejder på vores skoler. De fortjener at vi prioritere at give dem de penge og ressourcer de har brug for, til at gøre dem til verdens bedste skoler. Vores trivsel og fagligt niveau skal være det højeste i landet - vi skal have skoler og skolegårde vi er stolte af og som vores børn og medarbejder fortjener.","børn og unge : Vi har en fantastisk by, fyldt med fantastiske børn og medarbejder på vores skoler. De fortjener at vi prioritere at give dem de penge og ressourcer de har brug for, til at gøre dem til verdens bedste skoler. Vores trivsel og fagligt niveau skal være det højeste i landet - vi skal have skoler og skolegårde vi er stolte af og som vores børn og medarbejder fortjener."
9132,Nina Wendt,F,Frederiksberg Kommune,2,mistrivsel,Vi skal sætte flere ressourcer af til at få mistrivsel helt i bund - for alle aldre .,mistrivsel : Vi skal sætte flere ressourcer af til at få mistrivsel helt i bund - for alle aldre .
9132,Nina Wendt,F,Frederiksberg Kommune,3,bedre og sikrere cykelstier og fodgængerovergange,Vi skal sikre os alle føler sig trygge til fods og på cykel i vores by,bedre og sikrere cykelstier og fodgængerovergange : Vi skal sikre os alle føler sig trygge til fods og på cykel i vores by
9133,Tomas Munch Nielsen,F,Frederiksberg Kommune,1,Fokus på unges ensomhed.,Flere lokale tilbud for unge.,Fokus på unges ensomhed. : Flere lokale tilbud for unge.
9133,Tomas Munch Nielsen,F,Frederiksberg Kommune,2,Få flere pædagoger ansat i forhold til normeringerne.,En øget indsats for at ansætte flere pædagoger,Få flere pædagoger ansat i forhold til normeringerne. : En øget indsats for at ansætte flere pædagoger
9133,Tomas Munch Nielsen,F,Frederiksberg Kommune,3,"Faste hjemmehjælper,",Hvor en fast gruppe af medarbejdere (et fast team) dækker behovet for ældre borgere.,"Faste hjemmehjælper, : Hvor en fast gruppe af medarbejdere (et fast team) dækker behovet for ældre borgere."
9134,Jesper Jerry Schou Nielsen,F,Frederiksberg Kommune,1,børn,Børn er vigtige,børn : Børn er vigtige
9134,Jesper Jerry Schou Nielsen,F,Frederiksberg Kommune,2,cykler,Cykler er vigtige,cykler : Cykler er vigtige
9135,René Hülz,F,Frederiksberg Kommune,1,Boligpolitik,"Flere almennyttige boliger : Det er vigtigt, at der bygges flere almennyttige boliger, som almindlige mennesker har råd til at betale, da prisniveauet på lejeboliger og ejerboliger er gået fuldstændigt amok på Frederiksberg. Kommunen kunne i nogle tilfælde købe nogle af de dyre udlejningsboliger og sætte huslejen ned, så de dårligt stillede har råd til at betale dem, især dem der bliver ramt at det nye kontanthjælpsloft.","Boligpolitik: Flere almennyttige boliger : Det er vigtigt, at der bygges flere almennyttige boliger, som almindlige mennesker har råd til at betale, da prisniveauet på lejeboliger og ejerboliger er gået fuldstændigt amok på Frederiksberg. Kommunen kunne i nogle tilfælde købe nogle af de dyre udlejningsboliger og sætte huslejen ned, så de dårligt stillede har råd til at betale dem, især dem der bliver ramt at det nye kontanthjælpsloft."
9135,René Hülz,F,Frederiksberg Kommune,2,Trafikpolitik,"Den kollektive trafik skal udbygges og antallet af cykelstier skal øges. Alle gader, hvor der ikke kører busser, skal enten have 30 km som højeste tilladte hastighed eller i flere tilfælde laves om til lege- eller opholdsgader med 15 km som højeste tilladte hastighed, herved kan antallet af ulykker reduceres væsentlig og en ulykkes omfang kan reduceres væsentlig ved lavere hastighed end i dag.","Trafikpolitik : Den kollektive trafik skal udbygges og antallet af cykelstier skal øges. Alle gader, hvor der ikke kører busser, skal enten have 30 km som højeste tilladte hastighed eller i flere tilfælde laves om til lege- eller opholdsgader med 15 km som højeste tilladte hastighed, herved kan antallet af ulykker reduceres væsentlig og en ulykkes omfang kan reduceres væsentlig ved lavere hastighed end i dag."
9135,René Hülz,F,Frederiksberg Kommune,3,miljopoltik,"Miljøpolitikken er en af menneskets vigtigste problemer, som skal løses for at mindske luftforureningen. Alle biler og den kollektive trafik (mere metro og busser) skal kunne køre uden brug af fossile brændstoffer. Solfangere skal i stigende grad anlægges på kommunens tage og bruges til det varme vand i alle husstande og fjernvarmen skal gælde alle husstande.","miljopoltik : Miljøpolitikken er en af menneskets vigtigste problemer, som skal løses for at mindske luftforureningen. Alle biler og den kollektive trafik (mere metro og busser) skal kunne køre uden brug af fossile brændstoffer. Solfangere skal i stigende grad anlægges på kommunens tage og bruges til det varme vand i alle husstande og fjernvarmen skal gælde alle husstande."
3741,Lars Berg Andersen,I,Frederiksberg Kommune,1,Lavere skatter,Danmark har nogle af verdens højeste skatter og kommuneskatten er den største. På Frederiksberg tager den næsten 1/4 af din lønindkomst. Det kan vi selvfølgelig gøre bedre. Da LA sad i Kommunalbestyrelsen sænkede vi de tre kommunale skatter 6 gange på 4 år. Det kan vi gøre igen.,Lavere skatter : Danmark har nogle af verdens højeste skatter og kommuneskatten er den største. På Frederiksberg tager den næsten 1/4 af din lønindkomst. Det kan vi selvfølgelig gøre bedre. Da LA sad i Kommunalbestyrelsen sænkede vi de tre kommunale skatter 6 gange på 4 år. Det kan vi gøre igen.
3741,Lars Berg Andersen,I,Frederiksberg Kommune,2,En mere effektiv kommune med fokus på kernevelfærd,"Kommunen skal fokusere på at sørge for at de funktioner, det bedst kan betale sig at vi driver i fællesskab bliver drevet bedst, mest effektivt og billigst muligt. Det drejer sig om vedligeholdelse af veje og cykelstier, afhentning af affald, vand- og varmeforsyning, vuggestuer, børnehaver, skoler og plejehjem. Det hele kan meget vel være udliciteret til private virksomheder.","En mere effektiv kommune med fokus på kernevelfærd : Kommunen skal fokusere på at sørge for at de funktioner, det bedst kan betale sig at vi driver i fællesskab bliver drevet bedst, mest effektivt og billigst muligt. Det drejer sig om vedligeholdelse af veje og cykelstier, afhentning af affald, vand- og varmeforsyning, vuggestuer, børnehaver, skoler og plejehjem. Det hele kan meget vel være udliciteret til private virksomheder."
3741,Lars Berg Andersen,I,Frederiksberg Kommune,3,Plads til bilen,"Vi skal ikke have københavnske tilstande på Frederiksberg. På Frederiksberg skal der være plads til at du kan parkere din bil i rimelig afstand fra din bolig. Mange Frederiksbergborgere har brug for bilen for at få en travl hverdag til at hænge sammen, eller for at komme i sommerhus i weekenden. Det er helt ok og vi har heldigvis pladsen på Frederiksberg til også at tage hensyn til disse behov.","Plads til bilen : Vi skal ikke have københavnske tilstande på Frederiksberg. På Frederiksberg skal der være plads til at du kan parkere din bil i rimelig afstand fra din bolig. Mange Frederiksbergborgere har brug for bilen for at få en travl hverdag til at hænge sammen, eller for at komme i sommerhus i weekenden. Det er helt ok og vi har heldigvis pladsen på Frederiksberg til også at tage hensyn til disse behov."
3742,Frederik Tuxen Bjerrum,I,Frederiksberg Kommune,1,Bevar Frederiksberg – stop den almene boligillusion,"Det almene boligkoncept er en illusion. I virkeligheden er det et system, som kun få får adgang til. Og Frederiksberg har allerede ydet vores del. Vi har næsten dobbelt så mange almene boliger som København pr. km². Vi skal ikke ofre grønne områder og byens karakter for et forfejlet boligkoncept. I stedet vil jeg prioritere unge og ældre, som er blevet glemt i årevis.","Bevar Frederiksberg – stop den almene boligillusion : Det almene boligkoncept er en illusion. I virkeligheden er det et system, som kun få får adgang til. Og Frederiksberg har allerede ydet vores del. Vi har næsten dobbelt så mange almene boliger som København pr. km². Vi skal ikke ofre grønne områder og byens karakter for et forfejlet boligkoncept. I stedet vil jeg prioritere unge og ældre, som er blevet glemt i årevis."
